Date,Size,Type,Mode,UID,GID,Meta,File Name
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790466,"/app/com.samsung.android.app.watchmanager-1/oat/todelete_8b9ef6b9bbab65a5_0_1 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790468,"/app/com.samsung.android.app.watchmanager-1/oat/831095ac46902b44_0 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790468,"/app/com.samsung.android.beaconmanager-1/lib/pairing_success_checkmark.png (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790469,"/app/com.samsung.android.app.watchmanager-1/oat/007deceb1ba13106_0 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790469,"/app/com.samsung.android.app.watchmanager-1/oat/todelete_007deceb1ba13106_0_1 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790469,"/app/com.samsung.android.beaconmanager-1/lib/spectacles_pairing_step_connecting_graphic.png (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,d/drwx------,10194,10194,790471,"/app/com.google.android.apps.magazines-1/oat/mdpi (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,-/rrw-------,10194,10194,790473,"/$OrphanFiles/OrphanFile-790473 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,-/rrw-------,10194,10194,790474,"/$OrphanFiles/OrphanFile-790474 (deleted)"
Tue May 15 2018 10:28:56,0,.a.b,r/rrw-------,10194,10194,790481,"/data/com.android.chrome/app_chrome/Default/Download Service/EntryDB/spectacles_pairing_step_connecting_graphic.png (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,d/rrw-------,1000,1000,327368,"/media/0/Android/data/com.garzotto.smma/files/bgdi/ch.swisstopo.pixelkarte-farbe/200000/548000 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-rw----,10017,10017,590438,"/data/com.samsung.SMT/files/proxy-sms-corpus.xml (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,d/drwx------,10194,10194,790482,"/app/com.google.android.apps.magazines-1/oat/hdpi (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,-/rrw-------,10194,10194,790483,"/$OrphanFiles/OrphanFile-790483 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-------,10194,10194,790484,"/data/com.android.chrome/app_chrome/Default/Offline Pages/pairing_success_checkmark.png (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-------,10194,10194,790489,"/data/com.android.chrome/app_chrome/Default/Offline Pages/spectacles_pairing_step_connecting_graphic.png (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,d/drwx------,10194,10194,790490,"/app/com.google.android.apps.magazines-1/oat/ldpi (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,-/rrw-------,10194,10194,790491,"/$OrphanFiles/OrphanFile-790491 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,-/rrw-------,10194,10194,790504,"/$OrphanFiles/OrphanFile-790504 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-------,10194,10194,790505,"/data/com.android.chrome/app_chrome/Default/NTPSnippets/snippets/spectacles_pairing_step_connecting_graphic.png (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,-/drwx------,10194,10194,790511,"/$OrphanFiles/OrphanFile-790511 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,-/rrw-------,10194,10194,790512,"/$OrphanFiles/OrphanFile-790512 (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-------,10194,10194,790515,"/app/com.facebook.appmanager-2/pairing_success_checkmark.png (deleted)"
Tue May 15 2018 10:28:57,0,.a.b,r/rrw-------,10194,10194,790517,"/app/com.facebook.appmanager-2/spectacles_pairing_step_connecting_graphic.png (deleted)"
Tue May 15 2018 10:28:58,0,.a.b,-/rrw-------,1000,1000,327373,"/$OrphanFiles/OrphanFile-327373 (deleted)"
Tue May 15 2018 10:28:59,0,m.c.,r/rrw-------,10204,10204,655348,"/data/com.google.android.apps.maps/files/users/paint/7eb9329a8f855789808c1ccd7d429798b5079298c6dbf9980a80e6dfbb57d787.0 (deleted)"
Tue May 15 2018 10:28:59,0,m.c.,-/rrw-------,10204,10204,655351,"/$OrphanFiles/OrphanFile-655351 (deleted)"
Tue May 15 2018 10:28:59,0,m.c.,r/rrw-------,10204,10204,655374,"/app/ch.local.android-1/oat/arm64/m_2015-01-04.txt (deleted)"
Tue May 15 2018 10:28:59,0,m.c.,r/rrw-------,10204,10204,655374,"/data/com.google.android.videos/code_cache/7bb8312c8ed1412756972d8cb8bf172c.1 (deleted)"
Tue May 15 2018 10:29:03,0,.a.b,-/rrw-------,1000,1000,326522,"/$OrphanFiles/OrphanFile-326522 (deleted)"
Tue May 15 2018 10:29:03,0,.a.b,-/rrw-------,1000,1000,327375,"/$OrphanFiles/OrphanFile-327375 (deleted)"
Tue May 15 2018 10:29:03,0,.a.b,-/rrw-rw----,10207,10207,785738,"/$OrphanFiles/OrphanFile-785738 (deleted)"
Tue May 15 2018 10:29:05,0,.a.b,r/rrw-rw----,10113,10113,591090,"/data/com.sec.android.app.samsungapps/code_cache/_o7pSgc8fB7jlFdnA1H4TeYYN2M (deleted)"
Tue May 15 2018 10:29:05,0,.a.b,r/rrw-rw----,10113,10113,591090,"/data/com.sec.android.inputmethod/app_SwiftKey/GigSyncEngine_katrobin2018@gmail.com.xml (deleted)"
Tue May 15 2018 10:29:05,0,.a.b,r/rrw-rw----,10117,10117,654580,"/data/com.facebook.appmanager/files/sandbox/prog-405f715169873ef71177add5c6d37261b3afb0f5.oat (deleted)"
Tue May 15 2018 10:29:05,0,.a.b,r/rrw-rw----,10117,10117,654580,"/data/com.samsung.android.fmm/cache/com.google.android.talk_preferences.xml (deleted)"
Tue May 15 2018 10:29:06,0,.a.b,-/rrw-------,1000,1000,327358,"/$OrphanFiles/OrphanFile-327358 (deleted)"
Tue May 15 2018 10:29:06,0,.a.b,r/rrw-rw----,10017,10017,590521,"/data/com.samsung.SMT/files/com.google.android.gms_preferences.xml (deleted)"
Tue May 15 2018 10:29:06,0,.a.b,d/rrw-rw----,10017,10017,590521,"/data/com.sec.android.daemonapp/cache/downloadservice_cache.en_GBen_GB.vijxLJi1yGs1JpL-2dX1SExmchvork (deleted)"
Tue May 15 2018 10:29:06,0,.a.b,r/rrw-rw----,10017,10017,590521,"/data/com.sec.smartcard.manager/code_cache/dynamic_services.xml.bak (deleted)"
Tue May 15 2018 10:29:06,0,.a.b,-/rrw-------,10198,10198,65712,"/$OrphanFiles/OrphanFile-65712 (deleted)"
Tue May 15 2018 10:29:08,0,.a.b,-/rrw-------,10198,10198,65570,"/$OrphanFiles/OrphanFile-65570 (deleted)"
Tue May 15 2018 10:29:08,0,.a.b,-/rrw-------,10198,10198,65742,"/$OrphanFiles/OrphanFile-65742 (deleted)"
Tue May 15 2018 10:29:08,0,.a.b,-/rrw-------,10198,10198,65748,"/$OrphanFiles/OrphanFile-65748 (deleted)"
Tue May 15 2018 10:29:08,0,.a.b,-/rrw-------,10198,10198,65752,"/$OrphanFiles/OrphanFile-65752 (deleted)"
Tue May 15 2018 10:29:08,0,.a.b,-/rrw-------,10198,10198,65753,"/$OrphanFiles/OrphanFile-65753 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,r/rrw-------,1000,1000,327207,"/media/0/.vefullrawdir/204079.jpg (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,65466,"/$OrphanFiles/OrphanFile-65466 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,65754,"/$OrphanFiles/OrphanFile-65754 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,67110,"/$OrphanFiles/OrphanFile-67110 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,67137,"/$OrphanFiles/OrphanFile-67137 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,67138,"/$OrphanFiles/OrphanFile-67138 (deleted)"
Tue May 15 2018 10:29:09,0,.a.b,-/rrw-------,10198,10198,67141,"/$OrphanFiles/OrphanFile-67141 (deleted)"
Tue May 15 2018 10:29:10,0,.a.b,-/rrw-------,10196,10196,130690,"/$OrphanFiles/OrphanFile-130690 (deleted)"
Tue May 15 2018 10:29:10,0,.a.b,-/rrw-------,10196,10196,130715,"/$OrphanFiles/OrphanFile-130715 (deleted)"
Tue May 15 2018 10:29:10,0,.a.b,-/rrw-------,10196,10196,130716,"/$OrphanFiles/OrphanFile-130716 (deleted)"
Tue May 15 2018 10:29:10,0,.a.b,-/rrw-------,10196,10196,130717,"/$OrphanFiles/OrphanFile-130717 (deleted)"
Tue May 15 2018 10:29:10,0,m.c.,-/rrw-------,10196,10196,135771,"/$OrphanFiles/OrphanFile-135771 (deleted)"
Tue May 15 2018 10:29:10,0,m.c.,-/rrw-------,10196,10196,135772,"/$OrphanFiles/OrphanFile-135772 (deleted)"
Tue May 15 2018 10:29:10,0,m.c.,-/rrw-------,10196,10196,136045,"/$OrphanFiles/OrphanFile-136045 (deleted)"
Tue May 15 2018 10:29:10,43,macb,r/rrw-rw-r--,1023,1023,326529,"/media/0/Android/data/com.clue.android/cache/clue-connect/161018"
Tue May 15 2018 10:29:10,4096,m.c.,d/drwxrwxr-x,1023,1023,326843,"/media/0/Android/data/com.clue.android/cache/clue-connect"
Tue May 15 2018 10:29:10,0,.a.b,-/rrw-------,10198,10198,67146,"/$OrphanFiles/OrphanFile-67146 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,1000,1000,326574,"/$OrphanFiles/OrphanFile-326574 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67147,"/$OrphanFiles/OrphanFile-67147 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67168,"/$OrphanFiles/OrphanFile-67168 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67367,"/$OrphanFiles/OrphanFile-67367 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67398,"/$OrphanFiles/OrphanFile-67398 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67399,"/$OrphanFiles/OrphanFile-67399 (deleted)"
Tue May 15 2018 10:29:11,0,.a.b,-/rrw-------,10198,10198,67676,"/$OrphanFiles/OrphanFile-67676 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,r/rrw-rw----,10124,10124,590349,"/data/com.google.android.gms/app_chimera/m/00000002/n/armeabi-v7a/settings_preference.xml (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,r/rrw-rw----,10124,10124,590349,"/data/com.sec.android.app.samsungapps/code_cache/fb-aES1N2kyqaAI2itqptErseik (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,d/rrw-rw----,10017,10017,590485,"/data/com.policydm/cache/c-0000001f-1526288867413 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,r/rrw-rw----,10017,10017,590485,"/data/com.samsung.SMT/files/ULR_PERSISTENT_PREFS.xml (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67677,"/$OrphanFiles/OrphanFile-67677 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67681,"/$OrphanFiles/OrphanFile-67681 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67684,"/$OrphanFiles/OrphanFile-67684 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67685,"/$OrphanFiles/OrphanFile-67685 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67687,"/$OrphanFiles/OrphanFile-67687 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67689,"/$OrphanFiles/OrphanFile-67689 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67847,"/$OrphanFiles/OrphanFile-67847 (deleted)"
Tue May 15 2018 10:29:12,0,.a.b,-/rrw-------,10198,10198,67852,"/$OrphanFiles/OrphanFile-67852 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,67680,"/$OrphanFiles/OrphanFile-67680 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,67865,"/$OrphanFiles/OrphanFile-67865 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,67952,"/$OrphanFiles/OrphanFile-67952 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,68005,"/$OrphanFiles/OrphanFile-68005 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,68007,"/$OrphanFiles/OrphanFile-68007 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,68049,"/$OrphanFiles/OrphanFile-68049 (deleted)"
Tue May 15 2018 10:29:13,0,.a.b,-/rrw-------,10198,10198,68221,"/$OrphanFiles/OrphanFile-68221 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68223,"/$OrphanFiles/OrphanFile-68223 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68224,"/$OrphanFiles/OrphanFile-68224 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68225,"/$OrphanFiles/OrphanFile-68225 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68226,"/$OrphanFiles/OrphanFile-68226 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68228,"/$OrphanFiles/OrphanFile-68228 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68229,"/$OrphanFiles/OrphanFile-68229 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68233,"/$OrphanFiles/OrphanFile-68233 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68234,"/$OrphanFiles/OrphanFile-68234 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68235,"/$OrphanFiles/OrphanFile-68235 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68236,"/$OrphanFiles/OrphanFile-68236 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68237,"/$OrphanFiles/OrphanFile-68237 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10198,10198,68238,"/$OrphanFiles/OrphanFile-68238 (deleted)"
Tue May 15 2018 10:29:15,0,.a.b,-/rrw-------,10194,10194,786240,"/$OrphanFiles/OrphanFile-786240 (deleted)"
Tue May 15 2018 10:29:16,0,.a.b,-/rrw-------,10198,10198,69408,"/$OrphanFiles/OrphanFile-69408 (deleted)"
Tue May 15 2018 10:29:17,0,.a.b,r/rrw-------,10193,10193,785718,"/app/com.facebook.appmanager-2/lib/arm/100a3dd6026b544b6ee1c10f87b0d7b4.0 (deleted)"
Tue May 15 2018 10:29:17,0,.a.b,r/rrw-------,10193,10193,785718,"/app/com.facebook.appmanager-2/lib/arm/100a3dd6026b544b6ee1c10f87b0d7b4.0.tmp (deleted)"
Tue May 15 2018 10:29:19,0,.a.b,-/rrw-------,10198,10198,69409,"/$OrphanFiles/OrphanFile-69409 (deleted)"
Tue May 15 2018 10:29:19,0,.a.b,-/rrw-------,10198,10198,69410,"/$OrphanFiles/OrphanFile-69410 (deleted)"
Tue May 15 2018 10:29:19,0,.a.b,-/rrw-------,10198,10198,69451,"/$OrphanFiles/OrphanFile-69451 (deleted)"
Tue May 15 2018 10:29:20,0,.a.b,-/rrw-------,10198,10198,69460,"/$OrphanFiles/OrphanFile-69460 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,69471,"/$OrphanFiles/OrphanFile-69471 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,69483,"/$OrphanFiles/OrphanFile-69483 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70121,"/$OrphanFiles/OrphanFile-70121 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70122,"/$OrphanFiles/OrphanFile-70122 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70149,"/$OrphanFiles/OrphanFile-70149 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70150,"/$OrphanFiles/OrphanFile-70150 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70151,"/$OrphanFiles/OrphanFile-70151 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70152,"/$OrphanFiles/OrphanFile-70152 (deleted)"
Tue May 15 2018 10:29:21,0,.a.b,-/rrw-------,10198,10198,70153,"/$OrphanFiles/OrphanFile-70153 (deleted)"
Tue May 15 2018 10:29:24,0,.a.b,-/rrw-------,10198,10198,70154,"/$OrphanFiles/OrphanFile-70154 (deleted)"
Tue May 15 2018 10:29:24,0,.a.b,-/rrw-------,10198,10198,70155,"/$OrphanFiles/OrphanFile-70155 (deleted)"
Tue May 15 2018 10:29:24,0,.a.b,-/rrw-------,10198,10198,70156,"/$OrphanFiles/OrphanFile-70156 (deleted)"
Tue May 15 2018 10:29:24,0,.a.b,-/rrw-------,10198,10198,70157,"/$OrphanFiles/OrphanFile-70157 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70158,"/$OrphanFiles/OrphanFile-70158 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70159,"/$OrphanFiles/OrphanFile-70159 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70160,"/$OrphanFiles/OrphanFile-70160 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70161,"/$OrphanFiles/OrphanFile-70161 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70162,"/$OrphanFiles/OrphanFile-70162 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70163,"/$OrphanFiles/OrphanFile-70163 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70164,"/$OrphanFiles/OrphanFile-70164 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70165,"/$OrphanFiles/OrphanFile-70165 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70166,"/$OrphanFiles/OrphanFile-70166 (deleted)"
Tue May 15 2018 10:29:25,0,.a.b,-/rrw-------,10198,10198,70167,"/$OrphanFiles/OrphanFile-70167 (deleted)"
Tue May 15 2018 10:29:28,0,.a.b,-/rrw-------,10198,10198,70169,"/$OrphanFiles/OrphanFile-70169 (deleted)"
Tue May 15 2018 10:29:28,0,.a.b,-/rrw-------,10198,10198,70170,"/$OrphanFiles/OrphanFile-70170 (deleted)"
Tue May 15 2018 10:29:28,0,.a.b,-/rrw-------,10198,10198,70171,"/$OrphanFiles/OrphanFile-70171 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70172,"/$OrphanFiles/OrphanFile-70172 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70173,"/$OrphanFiles/OrphanFile-70173 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70174,"/$OrphanFiles/OrphanFile-70174 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70175,"/$OrphanFiles/OrphanFile-70175 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70176,"/$OrphanFiles/OrphanFile-70176 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70177,"/$OrphanFiles/OrphanFile-70177 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70178,"/$OrphanFiles/OrphanFile-70178 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70179,"/$OrphanFiles/OrphanFile-70179 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70180,"/$OrphanFiles/OrphanFile-70180 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70181,"/$OrphanFiles/OrphanFile-70181 (deleted)"
Tue May 15 2018 10:29:30,0,.a.b,-/rrw-------,10198,10198,70182,"/$OrphanFiles/OrphanFile-70182 (deleted)"
Tue May 15 2018 10:29:34,0,.a.b,-/rrw-------,10198,10198,70183,"/$OrphanFiles/OrphanFile-70183 (deleted)"
Tue May 15 2018 10:29:34,0,.a.b,r/rrw-rw----,10106,10106,784954,"/app/com.sec.app.samsungprintservice-1/oat/arm/Fbnslite_Flytrap.xml (deleted)"
Tue May 15 2018 10:29:34,0,.a.b,r/rrw-rw----,10106,10106,784954,"/data/com.microsoft.office.excel/files/data/roaming/office/sv-se/17 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70184,"/$OrphanFiles/OrphanFile-70184 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70185,"/$OrphanFiles/OrphanFile-70185 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70186,"/$OrphanFiles/OrphanFile-70186 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70187,"/$OrphanFiles/OrphanFile-70187 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70188,"/$OrphanFiles/OrphanFile-70188 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70189,"/$OrphanFiles/OrphanFile-70189 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70190,"/$OrphanFiles/OrphanFile-70190 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70191,"/$OrphanFiles/OrphanFile-70191 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70192,"/$OrphanFiles/OrphanFile-70192 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70193,"/$OrphanFiles/OrphanFile-70193 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70194,"/$OrphanFiles/OrphanFile-70194 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70195,"/$OrphanFiles/OrphanFile-70195 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70196,"/$OrphanFiles/OrphanFile-70196 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70197,"/$OrphanFiles/OrphanFile-70197 (deleted)"
Tue May 15 2018 10:29:35,0,.a.b,-/rrw-------,10198,10198,70198,"/$OrphanFiles/OrphanFile-70198 (deleted)"
Tue May 15 2018 10:29:40,0,.a.b,-/rrw-------,10198,10198,70199,"/$OrphanFiles/OrphanFile-70199 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70200,"/$OrphanFiles/OrphanFile-70200 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70201,"/$OrphanFiles/OrphanFile-70201 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70202,"/$OrphanFiles/OrphanFile-70202 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70203,"/$OrphanFiles/OrphanFile-70203 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70204,"/$OrphanFiles/OrphanFile-70204 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70205,"/$OrphanFiles/OrphanFile-70205 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70206,"/$OrphanFiles/OrphanFile-70206 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70207,"/$OrphanFiles/OrphanFile-70207 (deleted)"
Tue May 15 2018 10:29:45,0,.a.b,-/rrw-------,10198,10198,70208,"/$OrphanFiles/OrphanFile-70208 (deleted)"
Tue May 15 2018 10:29:46,0,.a.b,-/rrw-------,1000,1000,327370,"/$OrphanFiles/OrphanFile-327370 (deleted)"
Tue May 15 2018 10:29:46,0,m.c.,r/rrw-r--r--,10017,10017,523581,"/data/com.samsung.android.app.memo/shared_prefs/MANIFEST-000146 (deleted)"
Tue May 15 2018 10:29:46,0,.a.b,r/rrw-------,10017,10017,590037,"/data/com.google.android.apps.docs/files/appmetadata/fitness.db.jpinkman2018_gmail.com-shm (deleted)"
Tue May 15 2018 10:29:46,0,.a.b,r/rrw-rw----,10113,10113,590037,"/data/com.sec.android.inputmethod/app_SwiftKey/com.google.android.apps.gmail.notifications:katrobin2018@gmail.com.xml (deleted)"
Tue May 15 2018 10:29:47,0,.a.b,r/rrw-rw----,10117,10117,654713,"/data/com.samsung.android.fmm/cache/conc_service_logging_prefs.xml (deleted)"
Tue May 15 2018 10:29:47,0,.a.b,r/rrw-rw----,10117,10117,654713,"/data/com.samsung.knox.rcp.components/shared_prefs/859608cf35a15c5c_0 (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,r/rrw-------,10028,10028,590561,"/data/com.sec.android.app.samsungapps/code_cache/GAqGgwR1kYXNQo309wLFNVPaLIA (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,r/rrw-------,10028,10028,590561,"/data/com.sec.factory/shared_prefs/5AF1CA9E01CA-0001-44AB-F8698B36F2F5SessionApp.cls (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,-/rrw-------,10198,10198,70209,"/$OrphanFiles/OrphanFile-70209 (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,-/rrw-------,10198,10198,70210,"/$OrphanFiles/OrphanFile-70210 (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,-/rrw-------,10198,10198,70211,"/$OrphanFiles/OrphanFile-70211 (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,-/rrw-------,10198,10198,70212,"/$OrphanFiles/OrphanFile-70212 (deleted)"
Tue May 15 2018 10:29:49,0,.a.b,-/rrw-------,10198,10198,70213,"/$OrphanFiles/OrphanFile-70213 (deleted)"
Tue May 15 2018 10:29:50,0,.a.b,-/rrw-------,1000,1000,327374,"/$OrphanFiles/OrphanFile-327374 (deleted)"
Tue May 15 2018 10:29:50,0,.a.b,r/rrw-------,10028,10028,590565,"/data/com.microsoft.skydrive/app_outdex/idx.lexicon.prop.21 (deleted)"
Tue May 15 2018 10:29:50,0,.a.b,r/rrw-------,10028,10028,590565,"/data/com.sec.factory/shared_prefs/5AF1CA9E01CA-0001-44AB-F8698B36F2F5SessionDevice.cls (deleted)"
Tue May 15 2018 10:29:52,0,m...,-/rrw-------,10028,10028,591083,"/$OrphanFiles/OrphanFile-591083 (deleted)"
